nmi,quality_method,meter_number,date,unit_of_measure,tariff_description,00:00-00:30,00:30-01:00,01:00-01:30,01:30-02:00,02:00-02:30,02:30-03:00,03:00-03:30,03:30-04:00,04:00-04:30,04:30-05:00,05:00-05:30,05:30-06:00,06:00-06:30,06:30-07:00,07:00-07:30,07:30-08:00,08:00-08:30,08:30-09:00,09:00-09:30,09:30-10:00,10:00-10:30,10:30-11:00,11:00-11:30,11:30-12:00,12:00-12:30,12:30-13:00,13:00-13:30,13:30-14:00,14:00-14:30,14:30-15:00,15:00-15:30,15:30-16:00,16:00-16:30,16:30-17:00,17:00-17:30,17:30-18:00,18:00-18:30,18:30-19:00,19:00-19:30,19:30-20:00,20:00-20:30,20:30-21:00,21:00-21:30,21:30-22:00,22:00-22:30,22:30-23:00,23:00-23:30,23:30-00:00
6203808917,Actual,DZ114328,20/07/2025,kWh,consumption,0.963,0.913,0.413,0.388,0.425,1.738,1.575,1.538,1.525,1.538,1.525,1.538,3.300,3.263,3.263,3.213,2.963,3.050,2.988,1.563,1.138,0.913,0.900,0.063,0.100,0.063,0.075,0.163,0.013,0.000,0.013,0.000,0.013,0.063,2.275,3.375,2.400,2.525,2.288,1.813,1.275,1.550,1.588,1.625,1.613,1.625,1.063,0.688
6203808917,Actual,DZ114328,20/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.063,0.000,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,21/07/2025,kWh,consumption,1.188,0.688,0.700,0.688,0.575,0.575,0.625,1.538,1.525,1.500,1.513,1.500,3.263,4.163,4.463,4.275,3.850,2.763,2.388,0.325,0.025,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.113,0.675,1.575,1.350,1.313,1.275,1.250,1.338,1.788,0.713,0.988,1.638,1.738
6203808917,Actual,DZ114328,21/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.088,0.463,0.725,0.275,0.063,0.088,0.713,1.300,1.050,0.775,0.438,0.050,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,22/07/2025,kWh,consumption,1.650,0.763,0.700,0.688,1.050,1.538,1.525,1.525,1.525,1.525,1.725,1.813,3.238,3.250,3.250,3.250,2.875,1.838,0.025,0.000,0.025,0.038,0.013,0.000,0.013,0.100,0.038,0.038,0.075,0.363,0.013,0.013,0.013,0.000,0.013,0.000,0.013,0.000,0.013,0.013,0.013,1.863,2.250,1.700,1.275,1.288,1.288,1.288
6203808917,Actual,DZ114328,22/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.100,0.050,0.013,0.013,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,23/07/2025,kWh,consumption,1.263,1.263,1.238,1.225,0.275,0.263,0.275,1.213,1.213,0.588,0.263,1.213,2.938,2.950,2.950,2.975,3.700,2.388,1.250,0.163,0.075,0.050,0.025,0.013,0.075,0.450,0.375,0.063,0.188,0.313,0.013,0.000,0.013,0.000,0.013,0.000,0.013,1.363,1.288,1.313,1.525,1.563,1.800,2.863,2.425,1.288,1.550,1.313
6203808917,Actual,DZ114328,23/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.063,0.013,0.050,0.113,0.025,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,24/07/2025,kWh,consumption,1.263,1.250,1.250,1.225,0.300,1.150,1.213,1.200,1.200,1.188,1.188,1.513,3.838,3.863,4.038,3.838,3.788,3.175,2.725,1.563,0.263,0.038,0.013,0.025,0.000,0.013,0.013,0.050,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.438,0.688,0.950,1.000,1.388,1.963,2.150,1.563,1.275
6203808917,Actual,DZ114328,24/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,25/07/2025,kWh,consumption,1.438,1.188,1.175,1.188,0.225,0.213,0.213,0.225,0.213,0.300,1.163,2.088,3.038,1.638,1.425,1.150,1.838,0.225,0.000,0.025,0.000,0.013,0.013,0.000,0.013,0.013,0.000,0.013,0.988,0.188,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.925,1.663,1.225,0.613,0.575,0.575,1.475,1.638,1.463,1.500,1.475
6203808917,Actual,DZ114328,25/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,26/07/2025,kWh,consumption,1.750,2.175,1.938,2.150,0.413,0.263,0.263,0.250,0.263,0.263,0.250,0.250,2.000,0.563,0.250,0.250,1.138,0.988,1.000,0.950,0.863,0.863,1.588,1.050,0.438,1.263,1.038,0.725,1.638,0.138,0.338,0.425,0.063,0.263,0.313,0.338,0.675,0.338,0.488,1.363,1.588,1.525,2.400,2.025,1.613,1.488,1.425,2.338
6203808917,Actual,DZ114328,26/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,27/07/2025,kWh,consumption,1.888,1.238,1.513,1.238,0.463,0.500,0.350,0.475,0.575,0.338,0.250,0.238,2.013,0.525,0.238,0.188,1.013,0.900,0.725,0.888,1.313,0.825,0.013,0.025,0.625,0.400,0.100,0.238,0.963,0.013,0.013,0.000,0.013,0.000,0.013,0.000,0.013,0.013,0.025,1.288,1.725,2.225,2.175,1.400,1.638,1.388,1.375,1.350
6203808917,Actual,DZ114328,27/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.138,0.588,0.000,0.075,0.013,0.000,0.000,0.100,0.025,0.000,0.013,0.013,0.000,0.013,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,28/07/2025,kWh,consumption,1.300,1.275,1.263,1.263,0.338,0.313,0.288,0.300,0.275,0.275,0.275,1.225,3.050,3.138,3.125,2.925,2.213,0.000,0.013,0.013,0.013,0.000,0.013,0.025,0.013,0.013,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.000,0.025,0.013,0.013,0.000,0.000,0.013,0.013,0.775,1.775,1.775,2.000,2.075,1.350
6203808917,Actual,DZ114328,28/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.013,0.463,0.413,0.313,0.313,0.075,0.300,1.300,0.838,0.975,0.150,0.000,0.013,0.000,0.013,0.013,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,29/07/2025,kWh,consumption,1.738,2.313,2.000,1.775,0.800,0.725,0.338,0.275,0.250,0.263,0.275,2.038,3.750,3.300,3.038,3.788,3.588,1.613,0.188,0.038,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.013,0.300,1.238,1.238,1.225,1.488,2.150
6203808917,Actual,DZ114328,29/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.050,0.088,1.350,1.925,2.313,1.375,2.238,2.550,2.325,0.788,0.600,0.388,0.275,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,30/07/2025,kWh,consumption,1.663,1.238,1.238,1.213,0.288,0.275,0.288,0.263,0.275,0.288,0.575,2.138,3.713,3.013,3.875,3.650,2.763,1.563,1.350,1.363,0.200,0.338,0.588,0.575,0.013,0.000,0.100,0.113,0.563,0.613,0.075,0.188,0.238,0.000,0.000,0.588,1.338,2.613,2.538,2.375,1.775,0.888,0.750,2.113,1.450,1.925,1.300,1.288
6203808917,Actual,DZ114328,30/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,31/07/2025,kWh,consumption,1.313,1.313,1.988,1.488,0.388,0.913,1.763,1.813,1.763,1.713,1.600,1.888,3.000,2.950,2.975,2.963,3.650,2.275,0.913,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.025,1.363,2.538,1.525,1.900,1.875,2.213
6203808917,Actual,DZ114328,31/07/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.213,0.438,0.263,0.100,2.050,2.538,0.550,1.075,2.088,2.338,1.788,1.488,0.425,0.038,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,01/08/2025,kWh,consumption,1.400,1.225,1.225,1.200,0.225,0.250,1.063,1.188,1.175,1.163,1.163,1.163,2.938,2.163,2.613,2.825,2.700,2.100,1.450,1.063,0.025,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.013,0.025,1.088,2.438,2.113,1.238,1.450,1.225
6203808917,Actual,DZ114328,01/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.013,0.013,0.013,1.275,3.063,2.713,2.638,2.188,1.050,0.338,0.225,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,02/08/2025,kWh,consumption,1.213,1.213,1.200,1.200,0.238,0.238,0.238,1.200,1.238,0.738,0.250,0.250,2.000,0.700,0.250,0.225,1.000,0.788,0.625,0.763,0.763,0.413,0.050,0.300,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,1.163,1.163,1.163,1.163,1.175,1.163
6203808917,Actual,DZ114328,02/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.150,0.250,0.063,0.588,2.425,1.275,1.850,1.663,1.125,0.775,0.150,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,03/08/2025,kWh,consumption,1.175,1.175,1.175,1.150,0.225,0.613,0.725,0.188,0.200,0.200,0.213,0.188,1.913,0.675,0.188,0.700,1.500,0.813,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.013,1.250,1.275,1.200,1.825,1.638,1.363
6203808917,Actual,DZ114328,03/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.025,0.038,1.175,1.100,0.938,1.950,2.175,3.075,2.750,1.325,1.888,1.813,1.375,0.813,0.163,0.013,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,04/08/2025,kWh,consumption,1.225,1.200,1.900,1.800,1.150,0.925,0.238,0.225,0.213,0.600,0.950,1.175,2.925,1.463,1.163,1.100,1.200,0.050,0.000,0.025,0.013,0.013,0.025,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.013,0.425,1.300,1.250,1.213,1.588,1.775
6203808917,Actual,DZ114328,04/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.013,0.013,0.013,0.050,1.375,1.713,0.413,0.263,0.588,0.300,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,05/08/2025,kWh,consumption,1.213,1.188,1.200,1.188,0.225,0.238,0.225,0.225,0.238,0.213,0.225,1.188,2.925,1.450,1.163,1.563,1.863,0.363,0.013,0.013,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.263,1.763,1.400,1.188,1.188,1.200
6203808917,Actual,DZ114328,05/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.063,0.050,0.013,0.313,2.888,3.188,3.288,3.188,2.938,1.588,2.425,1.813,1.400,0.875,0.188,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,06/08/2025,kWh,consumption,1.188,1.188,1.200,1.188,0.225,0.213,0.225,0.225,0.213,0.225,0.225,1.175,2.950,1.513,1.150,1.113,1.625,0.738,0.150,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.225,1.763,1.638,2.000,2.163,1.438
6203808917,Actual,DZ114328,06/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.075,0.450,2.250,1.000,2.600,1.613,1.563,1.713,0.763,0.663,0.013,0.188,0.613,0.375,0.075,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,07/08/2025,kWh,consumption,1.225,1.213,1.188,1.175,0.238,0.225,0.238,0.213,0.225,0.238,1.038,2.100,3.338,1.925,1.775,1.525,1.750,0.188,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.025,1.000,1.588,1.213,1.200,1.188,1.200
6203808917,Actual,DZ114328,07/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,1.025,1.525,1.438,1.575,2.625,1.600,1.663,0.538,0.425,1.175,1.150,0.438,0.188,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,08/08/2025,kWh,consumption,1.200,2.113,2.125,1.875,0.225,0.238,0.225,0.213,0.238,0.225,0.238,1.175,3.913,2.488,1.838,1.975,1.788,0.075,0.013,0.000,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.250,0.375,2.438,1.475,1.513,1.363,1.575
6203808917,Actual,DZ114328,08/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.075,0.013,0.000,0.625,2.175,2.488,2.963,3.075,2.888,1.550,1.013,1.813,1.113,0.938,0.688,0.075,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,09/08/2025,kWh,consumption,1.363,1.350,1.575,1.225,0.225,0.475,0.213,0.213,0.375,0.225,0.213,0.450,1.950,1.463,1.163,1.025,2.075,0.238,0.113,0.638,0.038,0.013,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.025,2.175,1.800,2.063,1.763,1.313,1.413
6203808917,Actual,DZ114328,09/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.025,0.025,0.013,0.013,0.975,2.363,3.238,2.975,1.675,2.450,1.975,1.438,1.013,0.300,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,10/08/2025,kWh,consumption,1.338,1.750,2.150,2.163,0.388,0.213,0.225,0.213,0.225,0.213,0.213,0.225,1.963,0.675,0.200,0.100,0.763,0.150,0.663,0.725,0.325,0.113,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,1.213,1.475,1.650,2.063,1.425,1.188
6203808917,Actual,DZ114328,10/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.188,0.275,0.200,1.925,3.038,2.988,1.713,2.388,1.925,1.400,0.963,0.250,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,11/08/2025,kWh,consumption,1.175,1.175,1.188,1.188,0.225,0.225,0.588,1.175,0.663,0.225,0.225,1.363,3.138,2.138,1.213,1.850,2.013,0.263,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.025,0.063,0.000,0.000,0.013,0.025,0.088,0.038,0.013,0.150,1.638,2.613,2.988,2.288,2.038,2.800,2.213,2.475,1.763,1.550,1.213
6203808917,Actual,DZ114328,11/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.213,0.388,0.075,1.838,2.938,3.025,3.263,2.463,1.225,0.313,0.650,0.100,0.000,0.013,0.013,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,12/08/2025,kWh,consumption,1.213,1.225,1.213,1.213,0.250,0.250,0.250,0.250,0.250,0.250,0.250,1.450,2.950,2.938,2.950,2.638,2.900,0.588,0.038,0.025,0.013,0.013,0.025,0.113,0.013,0.163,0.263,0.425,0.213,0.625,0.013,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.013,0.275,1.338,0.913,1.813,2.025,1.638,1.950,1.300
6203808917,Actual,DZ114328,12/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.013,0.038,0.013,0.013,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,13/08/2025,kWh,consumption,1.288,1.238,1.238,1.238,0.275,0.263,0.263,0.275,0.275,0.250,0.250,1.213,2.950,2.950,2.975,2.750,3.575,2.375,1.988,0.988,0.300,0.200,0.225,0.888,0.038,0.088,0.038,0.075,0.013,0.013,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,1.125,1.800,2.000,1.550,1.463,2.250,2.113
6203808917,Actual,DZ114328,13/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.013,0.013,0.138,0.175,0.075,0.025,0.013,0.013,0.763,0.425,0.025,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,14/08/2025,kWh,consumption,1.313,1.313,1.313,1.313,0.763,1.263,2.150,1.850,1.288,1.275,1.275,1.263,3.313,2.950,2.713,1.988,1.563,0.013,0.013,0.013,0.000,0.163,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.013,0.013,0.000,0.925,1.950,1.613,1.275,1.650,1.813
6203808917,Actual,DZ114328,14/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.013,0.000,0.025,0.013,1.875,2.213,2.138,2.025,1.675,1.350,0.888,0.350,0.063,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,15/08/2025,kWh,consumption,1.625,1.325,1.325,1.325,0.313,0.300,0.300,0.300,0.288,0.300,0.300,1.225,2.938,2.950,3.050,3.638,3.713,1.550,0.513,0.025,0.013,0.275,0.350,0.588,0.038,0.013,0.000,0.025,0.025,0.250,0.000,0.025,0.013,0.013,0.013,0.025,0.500,1.850,0.713,0.425,1.075,1.588,1.438,1.988,1.313,1.250,1.213,1.200
6203808917,Actual,DZ114328,15/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.013,0.025,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,16/08/2025,kWh,consumption,1.188,1.188,1.200,1.200,0.250,0.238,0.238,0.238,0.250,0.250,0.238,0.225,1.988,2.213,2.913,2.738,2.925,2.238,1.125,0.825,1.125,0.800,0.013,0.013,0.013,0.050,0.013,0.000,0.000,0.000,0.000,0.000,0.400,0.813,0.375,0.663,3.000,2.750,2.038,2.300,2.238,2.263,3.538,3.713,2.850,3.188,2.988,2.900
6203808917,Actual,DZ114328,16/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.013,0.013,0.175,0.150,1.413,3.300,2.125,1.100,1.238,0.425,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,17/08/2025,kWh,consumption,1.750,1.513,1.800,1.313,0.300,0.275,0.288,0.463,0.275,0.275,0.275,0.438,2.038,2.400,3.088,2.850,3.750,2.425,0.850,0.325,0.475,0.088,0.025,0.213,0.288,0.113,0.013,0.000,0.013,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.013,1.188,1.250,1.725,1.525,1.213,2.450
6203808917,Actual,DZ114328,17/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.038,0.025,0.025,0.000,0.000,0.013,0.013,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,18/08/2025,kWh,consumption,2.575,1.400,1.300,1.300,0.563,1.263,1.288,1.313,1.275,1.275,1.225,1.200,2.988,4.113,3.800,3.438,1.463,0.050,0.188,0.288,0.450,0.788,0.550,0.013,0.013,0.025,0.000,0.013,0.013,0.013,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000,0.013,0.013,0.013,1.575,1.988,1.500,1.275,1.938,1.513
6203808917,Actual,DZ114328,18/08/2025,kWh,generation,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.025,0.038,0.063,0.138,0.213,0.313,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6203808917,Actual,DZ114328,19/08/2025,kWh,consumption,1.350,1.700,1.788,1.300,0.263,0.275,0.250,0.250,0.250,0.250,0.763,2.138,4.163,3.025,3.388,3.713,3.200,1.700,0.975,0.713,0.350,0.038,0.213,0.200,0.050,0.013,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000,0.013,0.000,0.675,2.538,1.600,1.500,1.250,1.863
